year	source	source_id	source_name
2017	US_CENSUS_ACS1	DP02PR_0077E	Estimate!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability
2017	US_CENSUS_ACS1	DP02PR_0077PE	Percent!!DISABILITY STATUS OF THE CIVILIAN NONINSTITUTIONALIZED POPULATION!!65 years and over!!With a disability
2017	US_CENSUS_ACS1	DP02PR_0078E	Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over
2017	US_CENSUS_ACS1	DP02PR_0078PE	Percent!!RESIDENCE 1 YEAR AGO!!Population 1 year and over
2017	US_CENSUS_ACS1	DP02PR_0079E	Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Same house
2017	US_CENSUS_ACS1	DP02PR_0079PE	Percent!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Same house
2017	US_CENSUS_ACS1	DP02PR_0080E	Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in Puerto Rico or the U.S.
2017	US_CENSUS_ACS1	DP02PR_0080PE	Percent!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in Puerto Rico or the U.S.
2017	US_CENSUS_ACS1	DP02PR_0081E	Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in Puerto Rico or the U.S.!!In Puerto Rico
2017	US_CENSUS_ACS1	DP02PR_0081PE	Percent!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in Puerto Rico or the U.S.!!In Puerto Rico
2017	US_CENSUS_ACS1	DP02PR_0082E	Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in Puerto Rico or the U.S.!!In Puerto Rico!!Same municipio
2017	US_CENSUS_ACS1	DP02PR_0082PE	Percent!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in Puerto Rico or the U.S.!!In Puerto Rico!!Same municipio
2017	US_CENSUS_ACS1	DP02PR_0083E	Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in Puerto Rico or the U.S.!!In Puerto Rico!!Different municipio
2017	US_CENSUS_ACS1	DP02PR_0083PE	Percent!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in Puerto Rico or the U.S.!!In Puerto Rico!!Different municipio
2017	US_CENSUS_ACS1	DP02PR_0084E	Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in Puerto Rico or the U.S.!!In the United States
2017	US_CENSUS_ACS1	DP02PR_0084PE	Percent!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Different house in Puerto Rico or the U.S.!!In the United States
2017	US_CENSUS_ACS1	DP02PR_0085E	Estimate!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Elsewhere
2017	US_CENSUS_ACS1	DP02PR_0085PE	Percent!!RESIDENCE 1 YEAR AGO!!Population 1 year and over!!Elsewhere
2017	US_CENSUS_ACS1	DP02PR_0086E	Estimate!!PLACE OF BIRTH!!Total population
2017	US_CENSUS_ACS1	DP02PR_0086PE	Percent!!PLACE OF BIRTH!!Total population
2017	US_CENSUS_ACS1	DP02PR_0087E	Estimate!!PLACE OF BIRTH!!Total population!!Native
2017	US_CENSUS_ACS1	DP02PR_0087PE	Percent!!PLACE OF BIRTH!!Total population!!Native
2017	US_CENSUS_ACS1	DP02PR_0088E	Estimate!!PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico or the United States
2017	US_CENSUS_ACS1	DP02PR_0088PE	Percent!!PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico or the United States
2017	US_CENSUS_ACS1	DP02PR_0089E	Estimate!!PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico or the United States!!In Puerto Rico
2017	US_CENSUS_ACS1	DP02PR_0089PE	Percent!!PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico or the United States!!In Puerto Rico
2017	US_CENSUS_ACS1	DP02PR_0090E	Estimate!!PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico or the United States!!In the United States
2017	US_CENSUS_ACS1	DP02PR_0090PE	Percent!!PLACE OF BIRTH!!Total population!!Native!!Born in Puerto Rico or the United States!!In the United States
2017	US_CENSUS_ACS1	DP02PR_0091E	Estimate!!PLACE OF BIRTH!!Total population!!Native!!Born in U.S. Island Areas, or born abroad of American parents
2017	US_CENSUS_ACS1	DP02PR_0091PE	Percent!!PLACE OF BIRTH!!Total population!!Native!!Born in U.S. Island Areas, or born abroad of American parents
2017	US_CENSUS_ACS1	DP02PR_0092E	Estimate!!PLACE OF BIRTH!!Total population!!Foreign born
2017	US_CENSUS_ACS1	DP02PR_0092PE	Percent!!PLACE OF BIRTH!!Total population!!Foreign born
2017	US_CENSUS_ACS1	DP02PR_0093E	Estimate!!U.S. CITIZENSHIP STATUS!!Foreign-born population
2017	US_CENSUS_ACS1	DP02PR_0093PE	Percent!!U.S. CITIZENSHIP STATUS!!Foreign-born population
2017	US_CENSUS_ACS1	DP02PR_0094E	Estimate!!U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen
2017	US_CENSUS_ACS1	DP02PR_0094PE	Percent!!U.S. CITIZENSHIP STATUS!!Foreign-born population!!Naturalized U.S. citizen
2017	US_CENSUS_ACS1	DP02PR_0095E	Estimate!!U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen
2017	US_CENSUS_ACS1	DP02PR_0095PE	Percent!!U.S. CITIZENSHIP STATUS!!Foreign-born population!!Not a U.S. citizen
2017	US_CENSUS_ACS1	DP02PR_0096E	Estimate!!YEAR OF ENTRY!!Population born outside Puerto Rico
2017	US_CENSUS_ACS1	DP02PR_0096PE	Percent!!YEAR OF ENTRY!!Population born outside Puerto Rico
2017	US_CENSUS_ACS1	DP02PR_0097E	Estimate!!YEAR OF ENTRY!!Native
2017	US_CENSUS_ACS1	DP02PR_0097PE	Percent!!YEAR OF ENTRY!!Native
2017	US_CENSUS_ACS1	DP02PR_0098E	Estimate!!YEAR OF ENTRY!!Native!!Entered 2010 or later
2017	US_CENSUS_ACS1	DP02PR_0098PE	Percent!!YEAR OF ENTRY!!Native!!Entered 2010 or later
2017	US_CENSUS_ACS1	DP02PR_0099E	Estimate!!YEAR OF ENTRY!!Native!!Entered before 2010
2017	US_CENSUS_ACS1	DP02PR_0099PE	Percent!!YEAR OF ENTRY!!Native!!Entered before 2010
2017	US_CENSUS_ACS1	DP02PR_0100E	Estimate!!YEAR OF ENTRY!!Foreign born
2017	US_CENSUS_ACS1	DP02PR_0100PE	Percent!!YEAR OF ENTRY!!Foreign born
2017	US_CENSUS_ACS1	DP02PR_0101E	Estimate!!YEAR OF ENTRY!!Foreign born!!Entered 2010 or later
2017	US_CENSUS_ACS1	DP02PR_0101PE	Percent!!YEAR OF ENTRY!!Foreign born!!Entered 2010 or later
2017	US_CENSUS_ACS1	DP02PR_0102E	Estimate!!YEAR OF ENTRY!!Foreign born!!Entered before 2010
2017	US_CENSUS_ACS1	DP02PR_0102PE	Percent!!YEAR OF ENTRY!!Foreign born!!Entered before 2010
2017	US_CENSUS_ACS1	DP02PR_0103E	Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea
2017	US_CENSUS_ACS1	DP02PR_0103PE	Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea
2017	US_CENSUS_ACS1	DP02PR_0104E	Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe
2017	US_CENSUS_ACS1	DP02PR_0104PE	Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Europe
2017	US_CENSUS_ACS1	DP02PR_0105E	Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia
2017	US_CENSUS_ACS1	DP02PR_0105PE	Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Asia
2017	US_CENSUS_ACS1	DP02PR_0106E	Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa
2017	US_CENSUS_ACS1	DP02PR_0106PE	Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Africa
2017	US_CENSUS_ACS1	DP02PR_0107E	Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania
2017	US_CENSUS_ACS1	DP02PR_0107PE	Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Oceania
2017	US_CENSUS_ACS1	DP02PR_0108E	Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America
2017	US_CENSUS_ACS1	DP02PR_0108PE	Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Latin America
2017	US_CENSUS_ACS1	DP02PR_0109E	Estimate!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America
2017	US_CENSUS_ACS1	DP02PR_0109PE	Percent!!WORLD REGION OF BIRTH OF FOREIGN BORN!!Foreign-born population, excluding population born at sea!!Northern America
2017	US_CENSUS_ACS1	DP02PR_0110E	Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over
2017	US_CENSUS_ACS1	DP02PR_0110PE	Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over
2017	US_CENSUS_ACS1	DP02PR_0111E	Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only
2017	US_CENSUS_ACS1	DP02PR_0111PE	Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!English only
2017	US_CENSUS_ACS1	DP02PR_0112E	Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English
2017	US_CENSUS_ACS1	DP02PR_0112PE	Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English
2017	US_CENSUS_ACS1	DP02PR_0113E	Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than "very well"
2017	US_CENSUS_ACS1	DP02PR_0113PE	Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Language other than English!!Speak English less than "very well"
2017	US_CENSUS_ACS1	DP02PR_0114E	Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish
2017	US_CENSUS_ACS1	DP02PR_0114PE	Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish
2017	US_CENSUS_ACS1	DP02PR_0115E	Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than "very well"
2017	US_CENSUS_ACS1	DP02PR_0115PE	Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Spanish!!Speak English less than "very well"
2017	US_CENSUS_ACS1	DP02PR_0116E	Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages
2017	US_CENSUS_ACS1	DP02PR_0116PE	Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages
2017	US_CENSUS_ACS1	DP02PR_0117E	Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than "very well"
2017	US_CENSUS_ACS1	DP02PR_0117PE	Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other Indo-European languages!!Speak English less than "very well"
2017	US_CENSUS_ACS1	DP02PR_0118E	Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages
2017	US_CENSUS_ACS1	DP02PR_0118PE	Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages
2017	US_CENSUS_ACS1	DP02PR_0119E	Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than "very well"
2017	US_CENSUS_ACS1	DP02PR_0119PE	Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Asian and Pacific Islander languages!!Speak English less than "very well"
2017	US_CENSUS_ACS1	DP02PR_0120E	Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages
2017	US_CENSUS_ACS1	DP02PR_0120PE	Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages
2017	US_CENSUS_ACS1	DP02PR_0121E	Estimate!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than "very well"
2017	US_CENSUS_ACS1	DP02PR_0121PE	Percent!!LANGUAGE SPOKEN AT HOME!!Population 5 years and over!!Other languages!!Speak English less than "very well"
2017	US_CENSUS_ACS1	DP02PR_0122E	Estimate!!ANCESTRY!!Total population
2017	US_CENSUS_ACS1	DP02PR_0122PE	Percent!!ANCESTRY!!Total population
2017	US_CENSUS_ACS1	DP02PR_0123E	Estimate!!ANCESTRY!!Total population!!American
2017	US_CENSUS_ACS1	DP02PR_0123PE	Percent!!ANCESTRY!!Total population!!American
2017	US_CENSUS_ACS1	DP02PR_0124E	Estimate!!ANCESTRY!!Total population!!Arab
2017	US_CENSUS_ACS1	DP02PR_0124PE	Percent!!ANCESTRY!!Total population!!Arab
2017	US_CENSUS_ACS1	DP02PR_0125E	Estimate!!ANCESTRY!!Total population!!Czech
2017	US_CENSUS_ACS1	DP02PR_0125PE	Percent!!ANCESTRY!!Total population!!Czech
2017	US_CENSUS_ACS1	DP02PR_0126E	Estimate!!ANCESTRY!!Total population!!Danish
2017	US_CENSUS_ACS1	DP02PR_0126PE	Percent!!ANCESTRY!!Total population!!Danish
2017	US_CENSUS_ACS1	DP02PR_0127E	Estimate!!ANCESTRY!!Total population!!Dutch
2017	US_CENSUS_ACS1	DP02PR_0127PE	Percent!!ANCESTRY!!Total population!!Dutch
2017	US_CENSUS_ACS1	DP02PR_0128E	Estimate!!ANCESTRY!!Total population!!English
2017	US_CENSUS_ACS1	DP02PR_0128PE	Percent!!ANCESTRY!!Total population!!English
2017	US_CENSUS_ACS1	DP02PR_0129E	Estimate!!ANCESTRY!!Total population!!French (except Basque)
2017	US_CENSUS_ACS1	DP02PR_0129PE	Percent!!ANCESTRY!!Total population!!French (except Basque)
2017	US_CENSUS_ACS1	DP02PR_0130E	Estimate!!ANCESTRY!!Total population!!French Canadian
2017	US_CENSUS_ACS1	DP02PR_0130PE	Percent!!ANCESTRY!!Total population!!French Canadian
2017	US_CENSUS_ACS1	DP02PR_0131E	Estimate!!ANCESTRY!!Total population!!German
2017	US_CENSUS_ACS1	DP02PR_0131PE	Percent!!ANCESTRY!!Total population!!German
2017	US_CENSUS_ACS1	DP02PR_0132E	Estimate!!ANCESTRY!!Total population!!Greek
2017	US_CENSUS_ACS1	DP02PR_0132PE	Percent!!ANCESTRY!!Total population!!Greek
2017	US_CENSUS_ACS1	DP02PR_0133E	Estimate!!ANCESTRY!!Total population!!Hungarian
2017	US_CENSUS_ACS1	DP02PR_0133PE	Percent!!ANCESTRY!!Total population!!Hungarian
2017	US_CENSUS_ACS1	DP02PR_0134E	Estimate!!ANCESTRY!!Total population!!Irish
2017	US_CENSUS_ACS1	DP02PR_0134PE	Percent!!ANCESTRY!!Total population!!Irish
2017	US_CENSUS_ACS1	DP02PR_0135E	Estimate!!ANCESTRY!!Total population!!Italian
2017	US_CENSUS_ACS1	DP02PR_0135PE	Percent!!ANCESTRY!!Total population!!Italian
2017	US_CENSUS_ACS1	DP02PR_0136E	Estimate!!ANCESTRY!!Total population!!Lithuanian
2017	US_CENSUS_ACS1	DP02PR_0136PE	Percent!!ANCESTRY!!Total population!!Lithuanian
2017	US_CENSUS_ACS1	DP02PR_0137E	Estimate!!ANCESTRY!!Total population!!Norwegian
2017	US_CENSUS_ACS1	DP02PR_0137PE	Percent!!ANCESTRY!!Total population!!Norwegian
2017	US_CENSUS_ACS1	DP02PR_0138E	Estimate!!ANCESTRY!!Total population!!Polish
2017	US_CENSUS_ACS1	DP02PR_0138PE	Percent!!ANCESTRY!!Total population!!Polish
2017	US_CENSUS_ACS1	DP02PR_0139E	Estimate!!ANCESTRY!!Total population!!Portuguese
2017	US_CENSUS_ACS1	DP02PR_0139PE	Percent!!ANCESTRY!!Total population!!Portuguese
2017	US_CENSUS_ACS1	DP02PR_0140E	Estimate!!ANCESTRY!!Total population!!Russian
2017	US_CENSUS_ACS1	DP02PR_0140PE	Percent!!ANCESTRY!!Total population!!Russian
2017	US_CENSUS_ACS1	DP02PR_0141E	Estimate!!ANCESTRY!!Total population!!Scotch-Irish
2017	US_CENSUS_ACS1	DP02PR_0141PE	Percent!!ANCESTRY!!Total population!!Scotch-Irish
2017	US_CENSUS_ACS1	DP02PR_0142E	Estimate!!ANCESTRY!!Total population!!Scottish
2017	US_CENSUS_ACS1	DP02PR_0142PE	Percent!!ANCESTRY!!Total population!!Scottish
2017	US_CENSUS_ACS1	DP02PR_0143E	Estimate!!ANCESTRY!!Total population!!Slovak
2017	US_CENSUS_ACS1	DP02PR_0143PE	Percent!!ANCESTRY!!Total population!!Slovak
2017	US_CENSUS_ACS1	DP02PR_0144E	Estimate!!ANCESTRY!!Total population!!Subsaharan African
2017	US_CENSUS_ACS1	DP02PR_0144PE	Percent!!ANCESTRY!!Total population!!Subsaharan African
2017	US_CENSUS_ACS1	DP02PR_0145E	Estimate!!ANCESTRY!!Total population!!Swedish
2017	US_CENSUS_ACS1	DP02PR_0145PE	Percent!!ANCESTRY!!Total population!!Swedish
2017	US_CENSUS_ACS1	DP02PR_0146E	Estimate!!ANCESTRY!!Total population!!Swiss
2017	US_CENSUS_ACS1	DP02PR_0146PE	Percent!!ANCESTRY!!Total population!!Swiss
2017	US_CENSUS_ACS1	DP02PR_0147E	Estimate!!ANCESTRY!!Total population!!Ukrainian
2017	US_CENSUS_ACS1	DP02PR_0147PE	Percent!!ANCESTRY!!Total population!!Ukrainian
2017	US_CENSUS_ACS1	DP02PR_0148E	Estimate!!ANCESTRY!!Total population!!Welsh
2017	US_CENSUS_ACS1	DP02PR_0148PE	Percent!!ANCESTRY!!Total population!!Welsh
2017	US_CENSUS_ACS1	DP02PR_0149E	Estimate!!ANCESTRY!!Total population!!West Indian (excluding Hispanic origin groups)
2017	US_CENSUS_ACS1	DP02PR_0149PE	Percent!!ANCESTRY!!Total population!!West Indian (excluding Hispanic origin groups)
2017	US_CENSUS_ACS1	DP02PR_0150E	Estimate!!COMPUTERS AND INTERNET USE!!Total households
2017	US_CENSUS_ACS1	DP02PR_0150PE	Percent!!COMPUTERS AND INTERNET USE!!Total households
2017	US_CENSUS_ACS1	DP02PR_0151E	Estimate!!COMPUTERS AND INTERNET USE!!Total households!!With a computer
2017	US_CENSUS_ACS1	DP02PR_0151PE	Percent!!COMPUTERS AND INTERNET USE!!Total households!!With a computer
2017	US_CENSUS_ACS1	DP02PR_0152E	Estimate!!COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription
2017	US_CENSUS_ACS1	DP02PR_0152PE	Percent!!COMPUTERS AND INTERNET USE!!Total households!!With a broadband Internet subscription
2017	US_CENSUS_ACS1	DP02_0001E	Estimate!!HOUSEHOLDS BY TYPE!!Total households
2017	US_CENSUS_ACS1	DP02_0001PE	Percent!!HOUSEHOLDS BY TYPE!!Total households
2017	US_CENSUS_ACS1	DP02_0002E	Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)
2017	US_CENSUS_ACS1	DP02_0002PE	Percent!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)
2017	US_CENSUS_ACS1	DP02_0003E	Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!With own children of the householder under 18 years
2017	US_CENSUS_ACS1	DP02_0003PE	Percent!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!With own children of the householder under 18 years
2017	US_CENSUS_ACS1	DP02_0004E	Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family
2017	US_CENSUS_ACS1	DP02_0004PE	Percent!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family
2017	US_CENSUS_ACS1	DP02_0005E	Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family!!With own children of the householder under 18 years
2017	US_CENSUS_ACS1	DP02_0005PE	Percent!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Married-couple family!!With own children of the householder under 18 years
2017	US_CENSUS_ACS1	DP02_0006E	Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder, no wife present, family
2017	US_CENSUS_ACS1	DP02_0006PE	Percent!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder, no wife present, family
2017	US_CENSUS_ACS1	DP02_0007E	Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder, no wife present, family!!With own children of the householder under 18 years
2017	US_CENSUS_ACS1	DP02_0007PE	Percent!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Male householder, no wife present, family!!With own children of the householder under 18 years
2017	US_CENSUS_ACS1	DP02_0008E	Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder, no husband present, family
2017	US_CENSUS_ACS1	DP02_0008PE	Percent!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder, no husband present, family
2017	US_CENSUS_ACS1	DP02_0009E	Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder, no husband present, family!!With own children of the householder under 18 years
2017	US_CENSUS_ACS1	DP02_0009PE	Percent!!HOUSEHOLDS BY TYPE!!Total households!!Family households (families)!!Female householder, no husband present, family!!With own children of the householder under 18 years
2017	US_CENSUS_ACS1	DP02_0010E	Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households
2017	US_CENSUS_ACS1	DP02_0010PE	Percent!!HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households
2017	US_CENSUS_ACS1	DP02_0011E	Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone
2017	US_CENSUS_ACS1	DP02_0011PE	Percent!!HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone
2017	US_CENSUS_ACS1	DP02_0012E	Estimate!!HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone!!65 years and over
2017	US_CENSUS_ACS1	DP02_0012PE	Percent!!HOUSEHOLDS BY TYPE!!Total households!!Nonfamily households!!Householder living alone!!65 years and over
2017	US_CENSUS_ACS1	DP02_0013E	Estimate!!HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years
2017	US_CENSUS_ACS1	DP02_0013PE	Percent!!HOUSEHOLDS BY TYPE!!Households with one or more people under 18 years
2017	US_CENSUS_ACS1	DP02_0014E	Estimate!!HOUSEHOLDS BY TYPE!!Households with one or more people 65 years and over
2017	US_CENSUS_ACS1	DP02_0014PE	Percent!!HOUSEHOLDS BY TYPE!!Households with one or more people 65 years and over
2017	US_CENSUS_ACS1	DP02_0015E	Estimate!!HOUSEHOLDS BY TYPE!!Average household size
2017	US_CENSUS_ACS1	DP02_0015PE	Percent!!HOUSEHOLDS BY TYPE!!Average household size
2017	US_CENSUS_ACS1	DP02_0016E	Estimate!!HOUSEHOLDS BY TYPE!!Average family size
2017	US_CENSUS_ACS1	DP02_0016PE	Percent!!HOUSEHOLDS BY TYPE!!Average family size
2017	US_CENSUS_ACS1	DP02_0017E	Estimate!!RELATIONSHIP!!Population in households
2017	US_CENSUS_ACS1	DP02_0017PE	Percent!!RELATIONSHIP!!Population in households
2017	US_CENSUS_ACS1	DP02_0018E	Estimate!!RELATIONSHIP!!Population in households!!Householder
2017	US_CENSUS_ACS1	DP02_0018PE	Percent!!RELATIONSHIP!!Population in households!!Householder
2017	US_CENSUS_ACS1	DP02_0019E	Estimate!!RELATIONSHIP!!Population in households!!Spouse
2017	US_CENSUS_ACS1	DP02_0019PE	Percent!!RELATIONSHIP!!Population in households!!Spouse
2017	US_CENSUS_ACS1	DP02_0020E	Estimate!!RELATIONSHIP!!Population in households!!Child
2017	US_CENSUS_ACS1	DP02_0020PE	Percent!!RELATIONSHIP!!Population in households!!Child
2017	US_CENSUS_ACS1	DP02_0021E	Estimate!!RELATIONSHIP!!Population in households!!Other relatives
2017	US_CENSUS_ACS1	DP02_0021PE	Percent!!RELATIONSHIP!!Population in households!!Other relatives
2017	US_CENSUS_ACS1	DP02_0022E	Estimate!!RELATIONSHIP!!Population in households!!Nonrelatives
2017	US_CENSUS_ACS1	DP02_0022PE	Percent!!RELATIONSHIP!!Population in households!!Nonrelatives
2017	US_CENSUS_ACS1	DP02_0023E	Estimate!!RELATIONSHIP!!Population in households!!Nonrelatives!!Unmarried partner
2017	US_CENSUS_ACS1	DP02_0023PE	Percent!!RELATIONSHIP!!Population in households!!Nonrelatives!!Unmarried partner
2017	US_CENSUS_ACS1	DP02_0024E	Estimate!!MARITAL STATUS!!Males 15 years and over
2017	US_CENSUS_ACS1	DP02_0024PE	Percent!!MARITAL STATUS!!Males 15 years and over
2017	US_CENSUS_ACS1	DP02_0025E	Estimate!!MARITAL STATUS!!Males 15 years and over!!Never married
2017	US_CENSUS_ACS1	DP02_0025PE	Percent!!MARITAL STATUS!!Males 15 years and over!!Never married
2017	US_CENSUS_ACS1	DP02_0026E	Estimate!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated
2017	US_CENSUS_ACS1	DP02_0026PE	Percent!!MARITAL STATUS!!Males 15 years and over!!Now married, except separated
2017	US_CENSUS_ACS1	DP02_0027E	Estimate!!MARITAL STATUS!!Males 15 years and over!!Separated
2017	US_CENSUS_ACS1	DP02_0027PE	Percent!!MARITAL STATUS!!Males 15 years and over!!Separated
2017	US_CENSUS_ACS1	DP02_0028E	Estimate!!MARITAL STATUS!!Males 15 years and over!!Widowed
2017	US_CENSUS_ACS1	DP02_0028PE	Percent!!MARITAL STATUS!!Males 15 years and over!!Widowed
2017	US_CENSUS_ACS1	DP02_0029E	Estimate!!MARITAL STATUS!!Males 15 years and over!!Divorced
2017	US_CENSUS_ACS1	DP02_0029PE	Percent!!MARITAL STATUS!!Males 15 years and over!!Divorced
2017	US_CENSUS_ACS1	DP02_0030E	Estimate!!MARITAL STATUS!!Females 15 years and over
2017	US_CENSUS_ACS1	DP02_0030PE	Percent!!MARITAL STATUS!!Females 15 years and over
2017	US_CENSUS_ACS1	DP02_0031E	Estimate!!MARITAL STATUS!!Females 15 years and over!!Never married
2017	US_CENSUS_ACS1	DP02_0031PE	Percent!!MARITAL STATUS!!Females 15 years and over!!Never married
2017	US_CENSUS_ACS1	DP02_0032E	Estimate!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated
2017	US_CENSUS_ACS1	DP02_0032PE	Percent!!MARITAL STATUS!!Females 15 years and over!!Now married, except separated
2017	US_CENSUS_ACS1	DP02_0033E	Estimate!!MARITAL STATUS!!Females 15 years and over!!Separated
2017	US_CENSUS_ACS1	DP02_0033PE	Percent!!MARITAL STATUS!!Females 15 years and over!!Separated
2017	US_CENSUS_ACS1	DP02_0034E	Estimate!!MARITAL STATUS!!Females 15 years and over!!Widowed
2017	US_CENSUS_ACS1	DP02_0034PE	Percent!!MARITAL STATUS!!Females 15 years and over!!Widowed
2017	US_CENSUS_ACS1	DP02_0035E	Estimate!!MARITAL STATUS!!Females 15 years and over!!Divorced
2017	US_CENSUS_ACS1	DP02_0035PE	Percent!!MARITAL STATUS!!Females 15 years and over!!Divorced
