NAME,B26001_001E,B02014_001E,B16005_007E,B16005_008E,B16005_012E,B16005_013E,B16005_017E,B16005_022E,B16005_023E,B16005_029E,B16005_030E,B16005_034E,B16005_035E,B16005_039E,B16005_040E,B16005_044E,B16005_045E,B01001A_014E,B01001A_015E,B01001A_016E,B01001A_029E,B01001A_030E,B01001B_014E,B01001B_015E,B01001B_016E,B01001B_029E,B01001B_030E,B01001B_031E,B01001C_014E,B01001C_015E,B01001C_016E,B01001C_029E,B01001C_030E,B01001C_031E,B01001D_014E,B01001D_015E,B01001D_016E,B01001D_029E,B01001D_030E,B01001D_031E,B01001E_014E,B01001E_015E,B01001E_016E,B01001E_029E,B01001E_030E,B01001E_031E,B01001F_014E,B01001F_015E,state,county,tract,YEAR
"Census Tract 37.28, Bernalillo County, New Mexico",100,100,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,140,3,228,210,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,35,001,003728,2017
"Census Tract 37.33, Bernalillo County, New Mexico",164,413,0,0,8,0,0,0,0,47,74,0,0,8,0,0,0,21,14,8,23,57,0,0,0,0,0,0,0,8,0,40,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,35,001,003733,2017
"Census Tract 18.04, Doña Ana County, New Mexico",26,38,77,8,0,0,0,0,0,621,267,0,0,0,0,0,0,234,114,0,215,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,35,013,001804,2017
"Census Tract 19, Doña Ana County, New Mexico",258,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,013,001900,2017
"Census Tract 1.02, Doña Ana County, New Mexico",0,181,27,0,0,0,0,0,0,16,23,0,0,0,0,0,0,163,82,16,173,168,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,35,013,000102,2017
"Census Tract 3, Doña Ana County, New Mexico",0,72,9,0,0,0,0,0,0,52,86,0,0,0,0,0,0,171,57,26,184,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,35,013,000300,2017
"Census Tract 4.01, Doña Ana County, New Mexico",0,41,45,0,0,0,0,0,0,201,18,0,0,0,15,0,0,144,78,8,131,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35,013,000401,2017
"Census Tract 4.02, Doña Ana County, New Mexico",27,22,54,0,0,0,0,0,0,188,59,0,0,0,0,0,0,150,149,100,254,225,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,013,000402,2017
"Census Tract 5, Doña Ana County, New Mexico",131,85,32,0,0,0,0,0,0,56,141,0,0,0,0,0,0,109,38,20,67,77,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,35,013,000500,2017
"Census Tract 6, Doña Ana County, New Mexico",0,59,80,0,0,0,0,0,0,125,23,0,0,0,0,0,0,77,112,5,127,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,35,013,000600,2017
"Census Tract 7, Doña Ana County, New Mexico",0,33,52,0,0,0,0,0,0,135,72,0,0,0,0,0,0,197,46,37,144,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,013,000700,2017
"Census Tract 8, Doña Ana County, New Mexico",0,118,0,0,0,0,0,0,0,115,41,0,0,12,0,0,0,16,56,15,77,85,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,013,000800,2017
"Census Tract 9, Doña Ana County, New Mexico",52,83,12,0,0,0,0,0,0,0,32,23,0,0,0,0,0,221,19,22,220,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,013,000900,2017
"Census Tract 10, Doña Ana County, New Mexico",2101,121,0,0,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,013,001000,2017
"Census Tract 11.02, Doña Ana County, New Mexico",0,20,0,0,0,0,0,0,0,65,23,0,0,0,0,0,0,194,118,38,148,100,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35,013,001102,2017
"Census Tract 12.01, Doña Ana County, New Mexico",106,87,4,0,0,0,0,0,0,61,247,0,0,0,0,0,0,736,650,165,935,445,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,35,013,001201,2017
"Census Tract 13.03, Doña Ana County, New Mexico",142,23,61,0,0,0,0,0,0,226,10,0,0,14,0,0,0,310,230,14,386,278,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,14,0,0,0,0,0,0,0,0,31,0,35,013,001303,2017
"Census Tract 14, Doña Ana County, New Mexico",39,7,125,64,0,0,0,0,0,671,408,0,0,0,0,0,0,218,100,12,241,121,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,35,013,001400,2017
"Census Tract 15, Doña Ana County, New Mexico",1071,226,0,0,0,0,0,0,0,232,34,0,0,0,0,0,0,499,254,72,453,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,013,001500,2017
"Census Tract 16, Doña Ana County, New Mexico",0,0,10,8,0,0,0,0,0,206,127,0,0,0,0,0,0,74,117,38,140,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,35,013,001600,2017
"Census Tract 17.01, Doña Ana County, New Mexico",0,35,108,59,0,0,0,0,0,465,73,0,0,0,0,0,0,227,66,53,175,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,35,013,001701,2017
"Census Tract 17.02, Doña Ana County, New Mexico",0,0,0,0,0,0,0,0,0,65,60,0,0,0,0,0,0,108,44,8,132,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,35,013,001702,2017
"Census Tract 17.03, Doña Ana County, New Mexico",0,0,51,0,0,0,0,0,0,179,46,0,0,0,0,0,0,183,79,18,112,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,35,013,001703,2017
"Census Tract 17.05, Doña Ana County, New Mexico",0,0,92,56,0,0,0,0,0,390,192,0,0,0,0,0,0,105,35,50,109,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,35,013,001705,2017
"Census Tract 18.01, Doña Ana County, New Mexico",0,86,52,0,0,0,0,0,0,404,278,0,0,0,0,0,0,136,124,71,185,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,35,013,001801,2017
"Census Tract 5.01, Bernalillo County, New Mexico",75,396,0,31,0,0,0,0,0,27,36,0,0,0,0,0,0,44,34,44,111,90,24,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,35,001,000501,2017
"Census Tract 5.02, Bernalillo County, New Mexico",99,108,0,0,0,0,0,0,0,0,8,11,0,0,0,0,0,169,22,123,142,123,25,0,0,3,0,0,0,0,0,3,0,0,11,0,0,0,13,15,0,0,0,0,0,0,0,0,35,001,000502,2017
"Census Tract 37.35, Bernalillo County, New Mexico",7,155,14,0,0,0,0,0,0,0,0,0,0,68,24,0,0,295,77,44,217,119,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,10,24,0,0,0,0,0,0,0,0,0,35,001,003735,2017
"Census Tract 37.36, Bernalillo County, New Mexico",0,259,6,0,0,0,0,0,0,7,8,41,0,0,0,0,0,52,22,34,77,5,0,0,0,4,0,0,0,0,0,0,0,0,0,25,0,16,0,0,0,0,0,0,0,0,8,0,35,001,003736,2017
"Census Tract 37.37, Bernalillo County, New Mexico",17,26,20,0,0,0,0,0,0,0,0,0,0,9,0,0,0,169,83,7,180,34,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,7,0,0,0,0,0,0,0,0,0,0,35,001,003737,2017
"Census Tract 37.38, Bernalillo County, New Mexico",83,583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,164,30,202,123,0,0,8,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,8,35,001,003738,2017
"Census Tract 38.07, Bernalillo County, New Mexico",16,127,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,242,85,24,267,95,0,11,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,35,001,003807,2017
"Census Tract 45.01, Bernalillo County, New Mexico",0,30,0,0,0,0,0,0,0,201,219,0,0,0,0,0,0,44,32,0,165,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,35,001,004501,2017
"Census Tract 47.13, Bernalillo County, New Mexico",0,156,34,0,0,0,0,0,0,433,177,0,0,0,0,23,0,158,90,0,60,50,0,11,0,0,31,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,27,0,35,001,004713,2017
"Census Tract 1.09, Bernalillo County, New Mexico",16,252,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,148,93,12,139,76,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,35,001,000109,2017
"Census Tract 1.11, Bernalillo County, New Mexico",14,13,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,105,107,11,103,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,0,0,0,0,0,0,0,8,35,001,000111,2017
"Census Tract 1.14, Bernalillo County, New Mexico",9,165,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,31,37,102,93,0,0,0,0,0,0,7,9,0,0,12,0,0,0,0,0,0,12,0,0,0,0,0,0,14,12,35,001,000114,2017
"Census Tract 38.03, Bernalillo County, New Mexico",0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,85,19,246,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,003803,2017
"Census Tract 31, Bernalillo County, New Mexico",0,36,10,0,6,0,0,0,0,0,0,0,0,0,0,0,0,204,81,7,250,148,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,35,001,003100,2017
"Census Tract 35.02, Bernalillo County, New Mexico",22,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,540,55,37,526,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,35,001,003502,2017
"Census Tract 36, Bernalillo County, New Mexico",0,235,0,0,0,0,0,0,0,144,199,0,0,0,0,0,0,425,73,21,414,232,0,0,0,0,0,0,0,0,0,16,0,0,0,23,0,0,20,0,0,0,0,0,0,0,146,36,35,001,003600,2017
"Census Tract 38.05, Bernalillo County, New Mexico",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,89,26,190,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,35,001,003805,2017
"Census Tract 44.02, Bernalillo County, New Mexico",16,146,42,0,0,0,0,0,0,207,62,0,0,0,0,0,0,149,44,21,121,78,0,0,0,0,0,0,21,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,29,56,35,001,004402,2017
"Census Tract 46.04, Bernalillo County, New Mexico",142,66,60,0,0,0,0,0,0,283,63,0,0,12,0,0,0,120,65,77,142,87,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,35,001,004604,2017
"Census Tract 47.20, Bernalillo County, New Mexico",0,20,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,226,80,23,166,125,0,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004720,2017
"Census Tract 1.07, Bernalillo County, New Mexico",0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,134,11,191,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,35,001,000107,2017
"Census Tract 1.12, Bernalillo County, New Mexico",0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,69,3,119,104,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,35,001,000112,2017
"Census Tract 2.03, Bernalillo County, New Mexico",0,207,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,68,27,19,97,30,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,000203,2017
"Census Tract 4.02, Bernalillo County, New Mexico",7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,38,48,176,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,11,35,001,000402,2017
"Census Tract 7.04, Bernalillo County, New Mexico",0,165,0,0,0,0,0,0,0,0,0,0,0,20,30,0,0,117,91,0,123,66,0,0,5,0,0,0,14,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,35,001,000704,2017
"Census Tract 7.12, Bernalillo County, New Mexico",0,427,7,0,0,0,0,0,0,52,19,0,0,15,0,0,0,136,34,0,206,65,8,0,0,0,0,0,0,33,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,7,35,001,000712,2017
"Census Tract 7.13, Bernalillo County, New Mexico",0,650,0,0,0,0,0,0,0,0,0,0,0,18,29,13,0,170,107,0,139,65,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,35,001,000713,2017
"Census Tract 1.15, Bernalillo County, New Mexico",22,241,8,20,0,0,0,0,0,0,0,0,0,0,0,0,0,138,102,15,150,99,10,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,000115,2017
"Census Tract 1.22, Bernalillo County, New Mexico",151,27,48,0,0,0,0,0,0,0,0,0,0,25,0,0,0,144,189,27,222,193,16,0,0,15,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,35,001,000122,2017
"Census Tract 1.24, Bernalillo County, New Mexico",175,355,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,77,34,27,118,94,17,0,0,13,12,0,0,0,6,0,9,0,0,0,0,0,7,0,0,0,0,0,0,0,5,5,35,001,000124,2017
"Census Tract 7.14, Bernalillo County, New Mexico",15,193,0,0,0,0,0,0,0,128,34,0,0,164,219,0,0,113,57,20,107,117,0,0,0,0,0,0,0,8,0,0,0,0,56,0,0,0,9,0,0,0,0,0,0,0,16,0,35,001,000714,2017
"Census Tract 11.02, Bernalillo County, New Mexico",0,28,0,0,0,0,0,0,0,123,76,0,0,16,0,0,0,142,25,0,110,37,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,001102,2017
"Census Tract 14, Bernalillo County, New Mexico",187,45,0,25,0,0,0,0,0,93,9,0,0,0,0,0,0,67,18,9,62,79,29,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,35,001,001400,2017
"Census Tract 1.29, Bernalillo County, New Mexico",32,190,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,172,27,16,244,181,0,0,0,0,0,0,0,0,0,14,0,0,12,0,0,33,0,0,0,0,0,0,0,0,0,0,35,001,000129,2017
"Census Tract 4.01, Bernalillo County, New Mexico",22,117,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,216,89,15,312,99,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,000401,2017
"Census Tract 2.08, Bernalillo County, New Mexico",0,125,7,0,0,0,0,0,0,65,0,28,0,0,0,0,0,53,29,21,128,23,0,0,0,0,0,0,14,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,35,001,000208,2017
"Census Tract 1.19, Bernalillo County, New Mexico",25,15,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,88,39,57,72,76,5,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,35,001,000119,2017
"Census Tract 1.20, Bernalillo County, New Mexico",0,160,0,0,0,0,0,0,0,12,28,0,0,0,0,0,0,90,25,13,143,49,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,6,13,35,001,000120,2017
"Census Tract 2.05, Bernalillo County, New Mexico",0,190,51,66,0,0,0,0,0,63,37,0,0,0,0,0,0,53,84,21,72,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,35,001,000205,2017
"Census Tract 6.04, Bernalillo County, New Mexico",367,245,0,0,0,0,0,11,0,214,174,0,0,0,0,0,0,93,58,30,102,59,0,0,0,0,8,0,8,8,0,19,0,0,7,0,0,0,0,0,0,0,0,0,0,0,27,16,35,001,000604,2017
"Census Tract 21, Bernalillo County, New Mexico",121,139,0,0,0,0,0,0,14,5,0,0,0,0,0,0,0,57,20,14,16,10,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,002100,2017
"Census Tract 23, Bernalillo County, New Mexico",30,98,17,0,0,0,0,0,0,326,49,0,0,0,0,0,0,234,95,10,213,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,35,001,002300,2017
"Census Tract 26, Bernalillo County, New Mexico",0,75,23,0,0,0,0,0,0,6,0,0,0,0,0,0,0,65,13,18,30,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,35,001,002600,2017
"Census Tract 37.14, Bernalillo County, New Mexico",0,320,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,86,36,299,141,0,0,0,0,0,0,13,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,35,001,003714,2017
"Census Tract 37.19, Bernalillo County, New Mexico",109,237,0,0,0,0,0,0,0,63,0,0,0,38,0,32,0,249,130,128,324,232,22,17,0,0,13,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,16,0,35,001,003719,2017
"Census Tract 44.01, Bernalillo County, New Mexico",0,59,104,0,0,0,0,0,0,127,123,0,0,0,0,0,0,107,42,45,152,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,35,001,004401,2017
"Census Tract 47.12, Bernalillo County, New Mexico",0,164,0,0,0,0,0,0,0,387,99,0,0,0,0,0,0,51,0,0,83,26,18,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,35,001,004712,2017
"Census Tract 4.01, San Juan County, New Mexico",207,920,0,2,0,0,0,2,0,66,6,0,0,0,0,0,0,239,100,44,161,124,16,0,0,0,25,0,0,0,0,22,21,0,10,0,0,0,0,0,0,0,0,0,0,0,11,0,35,045,000401,2017
"Census Tract 4.02, San Juan County, New Mexico",393,1813,0,0,0,0,0,27,0,111,0,0,0,0,0,0,0,6,21,19,60,88,0,0,0,0,0,0,62,72,17,0,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,045,000402,2017
"Census Tract 1, San Juan County, New Mexico",31,1359,8,0,0,0,0,0,0,0,21,0,0,0,0,0,0,65,42,6,150,118,0,0,0,0,0,0,9,7,0,8,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,15,35,045,000100,2017
"Census Tract 2.01, San Juan County, New Mexico",0,91,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,43,14,242,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,045,000201,2017
"Census Tract 9431, San Juan County, New Mexico",5,1759,0,0,0,0,0,49,25,0,0,0,0,0,0,0,0,11,0,1,3,0,0,0,0,0,0,0,93,45,14,87,92,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,045,943100,2017
"Census Tract 2.04, San Juan County, New Mexico",0,341,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,51,43,24,92,41,0,0,0,0,0,0,0,0,0,0,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,045,000204,2017
"Census Tract 9430, San Juan County, New Mexico",0,4743,0,0,0,0,0,96,44,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,131,48,17,170,89,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,045,943000,2017
"Census Tract 2.02, San Juan County, New Mexico",96,403,0,0,0,0,0,11,3,7,0,0,0,25,0,0,0,146,118,50,185,113,0,0,0,0,0,0,4,0,8,4,11,3,0,0,0,0,8,0,0,0,0,0,0,0,6,0,35,045,000202,2017
"Census Tract 2.05, San Juan County, New Mexico",0,2176,0,0,0,0,0,0,0,70,86,0,0,0,0,0,0,88,62,46,168,204,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,045,000205,2017
"Census Tract 3.01, San Juan County, New Mexico",0,786,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,156,67,40,212,129,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,35,045,000301,2017
"Census Tract 7.02, San Juan County, New Mexico",0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,49,8,22,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,35,045,000702,2017
"Census Tract 3.02, San Juan County, New Mexico",0,879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,50,24,152,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,045,000302,2017
"Census Tract 9429, San Juan County, New Mexico",0,4571,0,0,0,0,0,204,54,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,162,103,32,177,121,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,045,942900,2017
"Census Tract 47.26, Bernalillo County, New Mexico",0,71,9,0,0,0,0,10,0,0,0,0,0,0,0,0,0,89,5,9,71,15,0,0,0,11,0,0,9,8,0,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,35,001,004726,2017
"Census Tract 47.28, Bernalillo County, New Mexico",21,74,38,0,0,0,0,1,0,0,4,0,0,0,24,0,0,148,96,21,192,163,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,2,0,0,0,35,001,004728,2017
"Census Tract 47.29, Bernalillo County, New Mexico",126,173,19,0,0,0,0,0,0,71,0,0,0,0,0,0,0,184,62,26,241,115,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,6,0,35,001,004729,2017
"Census Tract 32.02, Bernalillo County, New Mexico",21,195,81,0,0,0,0,0,15,103,0,0,0,0,0,0,0,238,140,34,346,229,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,003202,2017
"Census Tract 18, Bernalillo County, New Mexico",1586,186,0,0,0,0,0,0,0,16,0,4,0,19,0,0,0,28,36,18,2,44,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,35,001,001800,2017
"Census Tract 27, Bernalillo County, New Mexico",9,181,15,0,0,0,0,0,0,40,7,0,0,0,0,0,0,186,96,13,229,48,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,10,35,001,002700,2017
"Census Tract 34, Bernalillo County, New Mexico",447,398,0,0,0,0,0,0,0,201,123,0,0,0,0,0,0,57,54,24,127,57,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,35,35,001,003400,2017
"Census Tract 37.12, Bernalillo County, New Mexico",65,2,12,0,0,0,0,0,0,0,0,0,0,53,51,0,0,202,83,45,250,101,0,0,0,0,13,0,0,0,0,0,0,0,8,0,0,42,19,0,0,0,0,0,0,0,15,11,35,001,003712,2017
"Census Tract 37.15, Bernalillo County, New Mexico",0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,172,61,307,130,0,0,0,0,23,0,0,0,0,0,0,0,21,0,0,0,9,0,0,0,0,0,0,0,0,0,35,001,003715,2017
"Census Tract 37.23, Bernalillo County, New Mexico",0,264,52,0,0,0,0,0,0,0,0,0,0,37,0,0,0,251,169,17,436,204,20,0,0,15,0,0,0,0,0,24,0,0,0,23,0,26,0,0,0,0,0,0,0,0,20,0,35,001,003723,2017
"Census Tract 38.06, Bernalillo County, New Mexico",0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,75,0,321,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,003806,2017
"Census Tract 43, Bernalillo County, New Mexico",54,185,51,0,0,0,0,0,0,346,329,0,0,0,0,0,0,273,46,10,138,69,20,0,0,0,0,0,18,5,0,15,0,0,11,0,0,0,0,0,0,0,0,0,0,0,24,0,35,001,004300,2017
"Census Tract 18.02, Doña Ana County, New Mexico",0,0,165,60,0,0,0,0,0,847,414,0,0,0,0,0,0,146,112,8,260,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,35,013,001802,2017
"Census Tract 47.33, Bernalillo County, New Mexico",0,354,72,0,0,0,0,0,0,450,145,0,0,0,0,0,0,75,0,0,100,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004733,2017
"Census Tract 47.34, Bernalillo County, New Mexico",6,73,46,32,0,0,0,0,0,729,436,0,0,0,0,0,0,78,0,0,10,0,25,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,35,001,004734,2017
"Census Tract 47.35, Bernalillo County, New Mexico",0,51,20,3,0,0,0,0,0,227,101,0,0,0,0,0,0,22,9,9,58,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004735,2017
"Census Tract 47.36, Bernalillo County, New Mexico",0,173,28,0,0,0,0,0,0,110,86,0,0,0,0,0,0,5,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,35,001,004736,2017
"Census Tract 47.40, Bernalillo County, New Mexico",0,367,53,0,0,0,0,0,0,340,121,0,0,0,0,0,0,93,28,0,47,63,0,0,0,0,14,0,0,0,27,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004740,2017
"Census Tract 47.37, Bernalillo County, New Mexico",0,187,44,0,0,0,0,0,0,66,14,0,0,0,0,0,0,65,42,0,105,23,5,0,0,0,0,0,12,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,001,004737,2017
